player_id,player_name_last_first,season,team_abbrev,pitch_hand,num_pitches,four_seam_speed,four_seam_spin,four_seam_pct,sinker_speed,sinker_spin,sinker_pct,cutter_speed,cutter_spin,cutter_pct,slider_speed,slider_spin,slider_pct,change_up_speed,change_up_spin,change_up_pct,curve_speed,curve_spin,curve_pct,splitter_speed,splitter_spin,splitter_pct,plate_appearances
424144,"Pérez, Oliver",2020,CLE,L,281,89.5,2152,0.138790036,90,2114,0.430604982,NULL,NULL,0,76.1,2193,0.430604982,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,72
425794,"Wainwright, Adam",2020,STL,R,930,89.2,2218,0.092473118,89.3,2188,0.270967742,85,2343,0.229032258,NULL,NULL,0,81.9,1683,0.024731183,73.5,2791,0.382795699,NULL,NULL,0,262
425844,"Greinke, Zack",2020,HOU,R,1060,88.1,2329,0.43373494,89.7,2259,0.001004016,NULL,NULL,0,84.5,2422,0.170682731,86.2,1679,0.232931727,70.6,2428,0.161646586,NULL,NULL,0,273
430935,"Hamels, Cole",2020,ATL,L,52,88.4,2061,0.153846154,87.9,1995,0.096153846,85.8,1940,0.307692308,NULL,NULL,0,80.9,1595,0.288461538,75.8,2189,0.153846154,NULL,NULL,0,14
433589,"Petit, Yusmeiro",2020,OAK,R,315,88.1,2134,0.425396825,NULL,NULL,0,84.4,2133,0.285714286,NULL,NULL,0,81.2,1753,0.180952381,74.3,2000,0.107936508,NULL,NULL,0,88
434378,"Verlander, Justin",2020,HOU,R,73,94.9,2524,0.547945205,NULL,NULL,0,NULL,NULL,0,87,2545,0.369863014,87.2,1920,0.068493151,78.9,2819,0.01369863,NULL,NULL,0,21
434671,"Sánchez, Aníbal",2020,WSH,R,971,89.2,2148,0.285272915,89.7,2083,0.086508754,87.3,2189,0.210092688,NULL,NULL,0,69.6,1261,0.064881565,76.3,2027,0.061791967,81.8,1544,0.291452111,245
435522,"Walker, Neil",2020,PHI,R,14,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,71.6,1935,1,NULL,NULL,0,3
444468,"Rondón, Héctor",2020,ARI,R,390,95.7,2045,0.492307692,95.3,1985,0.102564103,NULL,NULL,0,85.4,2290,0.369230769,88.3,1719,0.035897436,NULL,NULL,0,NULL,NULL,0,97
445213,"Kintzler, Brandon",2020,MIA,R,343,92,1903,0.014577259,91.3,1942,0.743440233,NULL,NULL,0,84.6,2322,0.104956268,86,2068,0.137026239,NULL,NULL,0,NULL,NULL,0,101
445276,"Jansen, Kenley",2020,LAD,R,446,NULL,NULL,0,92.3,2224,0.284753363,90.9,2553,0.618834081,81.6,2334,0.096412556,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,102
445926,"Chavez, Jesse",2020,TEX,R,305,91,2189,0.068852459,91.1,2144,0.4,89,2281,0.337704918,83.4,2268,0.140983607,85.2,1988,0.052459016,NULL,NULL,0,NULL,NULL,0,77
446321,"Detwiler, Ross",2020,CWS,L,311,91.9,2303,0.276527331,91,2169,0.292604502,NULL,NULL,0,83.2,2187,0.305466238,85.2,1726,0.093247588,77.9,2166,0.032154341,NULL,NULL,0,81
446372,"Kluber, Corey",2020,TEX,R,18,91.5,2431,0.055555556,91.5,2167,0.444444444,88.4,2468,0.166666667,NULL,NULL,0,83.6,1584,0.055555556,83.4,2525,0.277777778,NULL,NULL,0,3
448179,"Hill, Rich",2020,MIN,L,619,87.8,2393,0.455,85.9,2343,0.026666667,83.2,2438,0.036666667,71.5,2781,0.035,83.4,1724,0.005,72.7,2848,0.441666667,NULL,NULL,0,156
448281,"Doolittle, Sean",2020,WSH,L,127,90.7,2187,0.818897638,NULL,NULL,0,NULL,NULL,0,80.6,2241,0.125984252,NULL,NULL,0,NULL,NULL,0,81.2,1912,0.05511811,36
448855,"Guerra, Junior",2020,ARI,R,404,93.9,2495,0.331683168,94.1,2388,0.274752475,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,81.8,2720,0.217821782,86.1,1244,0.175742574,103
450172,"Vólquez, Edinson",2020,TEX,R,108,94.3,2390,0.092592593,94.3,2315,0.416666667,NULL,NULL,0,NULL,NULL,0,83.8,1183,0.305555556,81.6,2733,0.185185185,NULL,NULL,0,26
450203,"Morton, Charlie",2020,TB,R,660,93.4,2349,0.354545455,93,2157,0.209090909,85,2347,0.087878788,NULL,NULL,0,NULL,NULL,0,78.2,2887,0.327272727,85.9,2036,0.021212121,170
451584,"Davis, Wade",2020,COL,R,119,91.4,2550,0.470588235,NULL,NULL,0,88.1,2695,0.218487395,NULL,NULL,0,85.7,1964,0.12605042,81.3,2441,0.18487395,NULL,NULL,0,25
452657,"Lester, Jon",2020,CHC,L,1008,89.4,2217,0.277777778,88.6,2086,0.140873016,87.4,2350,0.318452381,NULL,NULL,0,83.4,1905,0.134920635,73.4,2569,0.12797619,NULL,NULL,0,265
453172,"Hughes, Jared",2020,NYM,R,412,92.2,2136,0.077669903,91.3,2009,0.514563107,NULL,NULL,0,NULL,NULL,0,84.3,1553,0.143203883,80.8,2050,0.264563107,NULL,NULL,0,109
453178,"Kennedy, Ian",2020,KC,R,261,93.6,2466,0.498084291,93.1,2588,0.003831418,89.8,2209,0.318007663,NULL,NULL,0,86.7,1851,0.072796935,80.5,2568,0.107279693,NULL,NULL,0,69
453192,"Miller, Andrew",2020,STL,L,205,89.6,2124,0.302439024,92.3,2048,0.097560976,NULL,NULL,0,80.1,2605,0.6,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,55
453265,"Watson, Tony",2020,SF,L,280,89.9,2344,0.039285714,89.8,2298,0.342857143,NULL,NULL,0,81.2,2302,0.139285714,84.1,2279,0.478571429,NULL,NULL,0,NULL,NULL,0,73
453268,"Bard, Daniel",2020,COL,R,404,97.1,2712,0.435643564,96.8,2533,0.128712871,NULL,NULL,0,87.6,2815,0.309405941,89.7,2126,0.126237624,NULL,NULL,0,NULL,NULL,0,106
453281,"LeBlanc, Wade",2020,BAL,L,367,86.8,1968,0.049315068,86.9,1865,0.191780822,83.6,1927,0.279452055,NULL,NULL,0,78.9,1595,0.350684932,73,2269,0.128767123,NULL,NULL,0,103
453284,"Parker, Blake",2020,PHI,R,315,90.6,1999,0.412698413,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,76.1,2159,0.165079365,80,943,0.422222222,69
453286,"Scherzer, Max",2020,WSH,R,1213,94.7,2472,0.460016488,NULL,NULL,0,91.1,2573,0.095630668,85.5,2384,0.19291014,84.9,1446,0.16075845,77.1,2782,0.090684254,NULL,NULL,0,295
453343,"Melancon, Mark",2020,ATL,R,323,91.6,2325,0.027863777,NULL,NULL,0,91.9,2342,0.551083591,NULL,NULL,0,NULL,NULL,0,81.8,2647,0.390092879,84.1,1906,0.030959752,95
453562,"Arrieta, Jake",2020,PHI,R,729,91.9,2249,0.004115226,92,2096,0.521262003,NULL,NULL,0,88.8,2203,0.231824417,87.3,1694,0.170096022,81.8,2652,0.072702332,NULL,NULL,0,190
453943,"Frazier, Todd",2020,NYM,R,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3
455119,"Martin, Chris",2020,ATL,R,282,93.5,2178,0.053191489,94.1,2172,0.397163121,89.9,2100,0.187943262,82.6,2543,0.258865248,86.2,1381,0.102836879,NULL,NULL,0,NULL,NULL,0,66
456124,"Kratz, Erik",2020,NYY,R,38,79.3,1905,1,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,9
456501,"Cueto, Johnny",2020,SF,R,1145,91.4,2224,0.332453826,90.9,2130,0.10466139,NULL,NULL,0,84.8,2231,0.099384345,82.5,1333,0.270888303,80.7,2337,0.192612137,NULL,NULL,0,277
456701,"Bailey, Homer",2020,MIN,R,133,91.3,2134,0.436090226,93.9,2272,0.007518797,NULL,NULL,0,84.1,1922,0.22556391,NULL,NULL,0,74.9,1855,0.105263158,82.9,966,0.22556391,33
457915,"Guerra, Javy",2020,WSH,R,286,91.8,2202,0.671328671,NULL,NULL,0,NULL,NULL,0,85.9,2240,0.167832168,84.2,1553,0.076923077,78.8,2447,0.083916084,NULL,NULL,0,70
457918,"Happ, J.A.",2020,NYY,L,787,91.6,2371,0.443456163,89.3,2173,0.219822109,NULL,NULL,0,84.2,2260,0.18678526,86.4,1755,0.138500635,80.9,2187,0.011435832,NULL,NULL,0,196
458676,"Lindblom, Josh",2020,MIL,R,793,90.1,2551,0.350567465,NULL,NULL,0,85.7,2433,0.191677175,75.8,2381,0.168978562,84.1,1898,0.090794451,71.1,2736,0.094577554,83.4,1224,0.103404792,191
458677,"Wilson, Justin",2020,NYM,L,345,94.9,2281,0.576811594,94.5,2280,0.014492754,90.8,2374,0.373913043,81.1,2643,0.034782609,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,86
458681,"Lynn, Lance",2020,TEX,R,1408,94,2492,0.501786991,92,2327,0.18084346,89.4,2603,0.222301644,NULL,NULL,0,84.6,1781,0.011436741,84,2618,0.083631165,NULL,NULL,0,344
458708,"Tomlin, Josh",2020,ATL,R,575,88.3,2294,0.184347826,87.8,2295,0.005217391,85.6,2583,0.509565217,NULL,NULL,0,84,1736,0.04,76.4,2720,0.260869565,NULL,NULL,0,163
459429,"McGee, Jake",2020,LAD,L,332,94.9,2273,0.963855422,96.4,2504,0.006024096,NULL,NULL,0,82.5,2025,0.030120482,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,79
460077,"Butera, Drew",2020,COL,R,31,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,70.6,1655,1,NULL,NULL,0,NULL,NULL,0,8
461325,"Clippard, Tyler",2020,MIN,R,416,89.5,2364,0.182692308,88.8,2308,0.197115385,NULL,NULL,0,NULL,NULL,0,78,2030,0.346153846,75.1,2322,0.069711538,81.1,1443,0.204326923,98
461829,"González, Gio",2020,CWS,L,618,90,2206,0.328478964,89.3,2185,0.139158576,NULL,NULL,0,85.4,2383,0.012944984,82.8,1588,0.328478964,76.6,2708,0.190938511,NULL,NULL,0,153
465657,"Soria, Joakim",2020,OAK,R,377,92.4,2281,0.655172414,NULL,NULL,0,88,1405,0.00530504,77.4,2725,0.198938992,87,1561,0.090185676,71,2758,0.050397878,NULL,NULL,0,96
467008,"Strop, Pedro",2020,CIN,R,67,91.6,2309,0.208955224,91.8,2277,0.268656716,86,2247,0.194029851,81.5,2277,0.23880597,86.2,1739,0.014925373,NULL,NULL,0,87,1837,0.074626866,15
467100,"Nova, Iván",2020,DET,R,284,92.3,2277,0.190140845,92.1,2132,0.401408451,NULL,NULL,0,NULL,NULL,0,86.4,2041,0.154929577,79.6,2213,0.253521127,NULL,NULL,0,88
468504,"Chacín, Jhoulys",2020,ATL,R,92,91,2170,0.065217391,91.1,2101,0.358695652,NULL,NULL,0,NULL,NULL,0,79,1308,0.086956522,80.2,2352,0.489130435,NULL,NULL,0,24
471911,"Carrasco, Carlos",2020,CLE,R,1101,93.8,2471,0.339090909,92.4,2360,0.045454545,NULL,NULL,0,85.9,2807,0.283636364,87.7,1374,0.28,83.1,2944,0.051818182,NULL,NULL,0,280
472610,"García, Luis",2020,TEX,R,184,96.5,2186,0.190217391,96.6,2167,0.375,NULL,NULL,0,83.5,2363,0.25,NULL,NULL,0,NULL,NULL,0,86.9,1098,0.184782609,45
474463,"Anderson, Brett",2020,MIL,L,752,90.2,2139,0.021276596,89.7,1955,0.405585106,87.3,2200,0.118351064,82.2,2458,0.11037234,82.7,1629,0.239361702,76.1,2480,0.105053191,NULL,NULL,0,202
475054,"Roe, Chaz",2020,TB,R,159,90.8,2555,0.056603774,91.3,2434,0.201257862,86,2745,0.157232704,80.4,2948,0.58490566,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,39
475479,"Phelps, David",2020,PHI,R,357,94.2,2397,0.224089636,94,2244,0.240896359,90.2,2452,0.268907563,NULL,NULL,0,NULL,NULL,0,81.6,2602,0.266106443,NULL,NULL,0,85
476454,"Betances, Dellin",2020,NYM,R,241,93.6,2194,0.489626556,NULL,NULL,0,NULL,NULL,0,86.2,2249,0.099585062,NULL,NULL,0,82.6,2574,0.410788382,NULL,NULL,0,59
476594,"Stock, Robert",2020,BOS,R,253,96.8,2218,0.640316206,NULL,NULL,0,NULL,NULL,0,84.6,2734,0.229249012,82.3,1501,0.130434783,NULL,NULL,0,NULL,NULL,0,62
477132,"Kershaw, Clayton",2020,LAD,L,888,91.6,2484,0.411036036,NULL,NULL,0,NULL,NULL,0,87.8,2676,0.398648649,86.9,2178,0.002252252,74.1,2536,0.188063063,NULL,NULL,0,221
488748,"Buchter, Ryan",2020,LAA,L,114,92.5,2220,0.614035088,NULL,NULL,0,87.2,2133,0.078947368,NULL,NULL,0,NULL,NULL,0,78.3,1835,0.307017544,NULL,NULL,0,29
488984,"Hunter, Tommy",2020,PHI,R,410,92.7,2472,0.019512195,92.6,2483,0.417073171,90.4,2520,0.331707317,NULL,NULL,0,NULL,NULL,0,82.3,2873,0.231707317,NULL,NULL,0,102
489119,"Miley, Wade",2020,CIN,L,285,90.2,2316,0.10915493,89.5,2010,0.038732394,85.8,2335,0.496478873,80.6,2480,0.014084507,82.1,1840,0.235915493,75.1,2482,0.105633803,NULL,NULL,0,67
489265,"Romo, Sergio",2020,MIN,R,364,85.8,2354,0.118131868,85.3,2284,0.123626374,NULL,NULL,0,76,2913,0.645604396,79.7,2166,0.112637363,NULL,NULL,0,NULL,NULL,0,87
489334,"Stammen, Craig",2020,SD,R,377,91.4,1989,0.068965517,92.2,2121,0.586206897,NULL,NULL,0,88.2,2282,0.206896552,87.2,1906,0.015915119,80.6,2312,0.122015915,NULL,NULL,0,105
489446,"Yates, Kirby",2020,SD,R,101,93.6,2282,0.643564356,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,85.8,1500,0.356435644,25
491624,"Valdez, César",2020,BAL,R,191,85.2,2316,0.062827225,85.7,2056,0.094240838,NULL,NULL,0,77.6,2433,0.010471204,77.9,1784,0.832460733,NULL,NULL,0,NULL,NULL,0,53
493603,"Ottavino, Adam",2020,NYY,R,339,92.8,2433,0.002949853,93.4,2222,0.445427729,86.3,2648,0.044247788,81,2862,0.469026549,88.5,1984,0.038348083,NULL,NULL,0,NULL,NULL,0,85
500610,"Guerra, Deolis",2020,PHI,R,130,91.8,2334,0.423076923,NULL,NULL,0,NULL,NULL,0,87,2432,0.069230769,82.5,1570,0.4,76.2,2162,0.107692308,NULL,NULL,0,36
500779,"Quintana, José",2020,CHC,L,183,91.3,2074,0.393442623,91.4,2222,0.207650273,NULL,NULL,0,NULL,NULL,0,86.1,1243,0.087431694,77.1,2214,0.31147541,NULL,NULL,0,41
501303,"Adrianza, Ehire",2020,MIN,R,18,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,62.1,1678,1,NULL,NULL,0,5
501381,"Pineda, Michael",2020,MIN,R,455,92.1,1942,0.501098901,NULL,NULL,0,NULL,NULL,0,82.4,2019,0.384615385,85.6,1726,0.114285714,NULL,NULL,0,NULL,NULL,0,111
501593,"Avilán, Luis",2020,NYY,L,162,90.1,2153,0.049382716,90.8,2134,0.314814815,NULL,NULL,0,NULL,NULL,0,83.8,2198,0.580246914,75.3,2457,0.055555556,NULL,NULL,0,39
501625,"Álvarez, José",2020,PHI,L,129,92.2,2348,0.139534884,91.4,2344,0.395348837,86.6,2448,0.069767442,83.4,2350,0.170542636,81.7,1766,0.224806202,NULL,NULL,0,NULL,NULL,0,27
501789,"Harris, Will",2020,WSH,R,349,91.3,2424,0.011461318,NULL,NULL,0,90.5,2415,0.76504298,NULL,NULL,0,NULL,NULL,0,80.8,2564,0.223495702,NULL,NULL,0,84
501985,"Minor, Mike",2020,OAK,L,979,90.6,2587,0.506639428,NULL,NULL,0,NULL,NULL,0,85.6,2796,0.207354443,85.4,2263,0.22165475,80.1,2548,0.064351379,NULL,NULL,0,239
502026,"Jeffress, Jeremy",2020,CHC,R,340,93.3,2165,0.114705882,93.1,1987,0.314705882,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,80.5,2399,0.25,88.7,1475,0.320588235,88
502043,"Gibson, Kyle",2020,TEX,R,1139,92.4,2266,0.138718174,92.2,2130,0.355575066,87.6,2688,0.004389816,82.9,2475,0.245829675,84.4,1652,0.178226514,78.7,2418,0.077260755,NULL,NULL,0,301
502154,"Britton, Zack",2020,NYY,L,289,NULL,NULL,0,94.8,2005,0.802768166,NULL,NULL,0,81.1,2555,0.197231834,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,76
502171,"Cobb, Alex",2020,BAL,R,807,92.9,2098,0.006195787,92.5,2090,0.474597274,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,81.7,2579,0.167286245,86.9,1616,0.351920694,226
502179,"Espino, Paolo",2020,WSH,R,110,90.3,2135,0.527272727,89.2,1919,0.018181818,NULL,NULL,0,81.4,2455,0.090909091,82.7,1316,0.054545455,71.1,2964,0.309090909,NULL,NULL,0,27
502188,"Samardzija, Jeff",2020,SF,R,298,90.3,2557,0.187919463,91.1,2565,0.157718121,87.5,2611,0.218120805,83.9,2591,0.238255034,NULL,NULL,0,81.2,2509,0.016778523,82.5,2196,0.181208054,77
502202,"Boxberger, Brad",2020,MIA,R,357,92.5,2483,0.551820728,NULL,NULL,0,NULL,NULL,0,88.3,2468,0.176470588,81.2,1400,0.266106443,78,1309,0.005602241,NULL,NULL,0,79
502239,"Cahill, Trevor",2020,SF,R,456,90.8,2197,0.103070175,90.9,2140,0.245614035,85.1,2200,0.122807018,NULL,NULL,0,82.7,1550,0.298245614,78.5,2982,0.230263158,NULL,NULL,0,106
502578,"Barrett, Aaron",2020,WSH,R,31,NULL,NULL,0,89.8,1959,0.451612903,NULL,NULL,0,81,2177,0.516129032,80.3,1213,0.032258065,NULL,NULL,0,NULL,NULL,0,9
502624,"Anderson, Chase",2020,TOR,R,652,92.4,2186,0.343558282,92.2,2150,0.059815951,87.2,2460,0.200920245,NULL,NULL,0,82.5,2257,0.234662577,77.2,2102,0.161042945,NULL,NULL,0,154
502706,"Holland, Derek",2020,PIT,L,719,92.1,2380,0.031988873,92.3,2444,0.435326843,NULL,NULL,0,NULL,NULL,0,84.3,2273,0.159944367,80.7,2227,0.372739917,NULL,NULL,0,179
502748,"Peacock, Brad",2020,HOU,R,59,90,1957,0.016949153,89.7,2144,0.491525424,NULL,NULL,0,79.4,2604,0.338983051,82,1900,0.118644068,73.9,2482,0.033898305,NULL,NULL,0,12
503285,"O'Day, Darren",2020,ATL,R,261,86,2315,0.459770115,85.6,2171,0.111111111,NULL,NULL,0,78.3,2267,0.429118774,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,67
503569,"Dolis, Rafael",2020,TOR,R,414,94.3,2315,0.007246377,94.7,2234,0.603864734,NULL,NULL,0,84,2472,0.202898551,NULL,NULL,0,NULL,NULL,0,86.6,1361,0.185990338,100
504379,"Nicasio, Juan",2020,TEX,R,46,NULL,NULL,0,93.5,1937,0.673913043,NULL,NULL,0,86.5,1906,0.260869565,85.1,1921,0.065217391,NULL,NULL,0,NULL,NULL,0,11
506433,"Darvish, Yu",2020,CHC,R,1153,95.9,2595,0.146086957,95.3,2492,0.086956522,86.9,2779,0.405217391,82,2797,0.151304348,NULL,NULL,0,77.7,2730,0.116521739,90.2,1645,0.093913043,297
516969,"Herrera, Kelvin",2020,CWS,R,37,94.5,2120,0.189189189,94.1,2140,0.486486486,88.3,2402,0.027027027,81.3,2647,0.054054054,86.2,1648,0.216216216,74.4,1215,0.027027027,NULL,NULL,0,11
517008,"Colomé, Alex",2020,CWS,R,366,94.4,2117,0.284153005,NULL,NULL,0,89.3,2147,0.715846995,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,90
518397,"Alexander, Scott",2020,LAD,L,202,92.8,2175,0.01980198,93.1,2196,0.811881188,NULL,NULL,0,87.9,2232,0.168316832,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,52
518489,"Brasier, Ryan",2020,BOS,R,424,96.2,2253,0.58254717,95.2,2280,0.037735849,NULL,NULL,0,86.2,2426,0.330188679,87.4,1528,0.049528302,NULL,NULL,0,NULL,NULL,0,110
518516,"Bumgarner, Madison",2020,ARI,L,710,88.4,2395,0.388732394,88.2,2419,0.005633803,83.5,2500,0.366197183,NULL,NULL,0,83.1,1684,0.012676056,76.9,2493,0.226760563,NULL,NULL,0,190
518553,"Cishek, Steve",2020,CWS,R,374,89.2,2354,0.026737968,90.4,2319,0.449197861,NULL,NULL,0,78.2,2342,0.513368984,82.4,1848,0.010695187,NULL,NULL,0,NULL,NULL,0,93
518586,"Culberson, Charlie",2020,ATL,R,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
518617,"Diekman, Jake",2020,OAK,L,354,95.1,2254,0.556497175,94.8,2138,0.036723164,NULL,NULL,0,82.5,2763,0.403954802,89.4,1566,0.002824859,NULL,NULL,0,NULL,NULL,0,84
518633,"Duffy, Danny",2020,KC,L,943,92.2,2173,0.394485684,92.1,2118,0.141039236,NULL,NULL,0,82.6,2391,0.171792153,83.8,2161,0.15164369,75.5,2302,0.141039236,NULL,NULL,0,242
518649,"Eibner, Brett",2020,MIA,R,68,94.1,2334,0.5,NULL,NULL,0,91.4,2306,0.264705882,83.6,2333,0.205882353,NULL,NULL,0,78.2,2197,0.029411765,NULL,NULL,0,21
518693,"Freeman, Sam",2020,WSH,L,109,93.8,2110,0.275229358,93.9,2093,0.431192661,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,82.6,2559,0.211009174,85.2,1185,0.082568807,25
518715,"Gearrin, Cory",2020,MIN,R,30,NULL,NULL,0,91.2,2259,0.366666667,NULL,NULL,0,84,2895,0.333333333,85.2,2363,0.3,NULL,NULL,0,NULL,NULL,0,7
518748,"Grimm, Justin",2020,MIL,R,113,93.3,2257,0.380530973,NULL,NULL,0,NULL,NULL,0,82.8,2465,0.530973451,NULL,NULL,0,81,2305,0.088495575,NULL,NULL,0,27
518774,"Harvey, Matt",2020,KC,R,247,94,2139,0.530364372,NULL,NULL,0,NULL,NULL,0,86.9,2277,0.226720648,84.7,1658,0.097165992,81.7,2365,0.145748988,NULL,NULL,0,65
518813,"Holland, Greg",2020,KC,R,447,92.9,2313,0.37360179,NULL,NULL,0,NULL,NULL,0,85.9,2173,0.505592841,84.5,1328,0.004474273,78.6,2393,0.116331096,NULL,NULL,0,112
518858,"Jones, Nate",2020,CIN,R,361,95.5,2453,0.013850416,95.9,2457,0.520775623,NULL,NULL,0,88,2339,0.462603878,89.3,2270,0.002770083,NULL,NULL,0,NULL,NULL,0,86
518876,"Kelly, Merrill",2020,ARI,R,473,92.1,2436,0.247357294,91.8,2257,0.175475687,90.8,2430,0.200845666,NULL,NULL,0,87.5,1999,0.154334038,81.2,2614,0.221987315,NULL,NULL,0,125
518886,"Kimbrel, Craig",2020,CHC,R,300,96.9,2266,0.623333333,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,86,2542,0.376666667,NULL,NULL,0,69
519008,"McFarland, T.J.",2020,OAK,L,331,NULL,NULL,0,88.5,1957,0.598187311,NULL,NULL,0,78.2,2234,0.235649547,81.8,1673,0.166163142,NULL,NULL,0,NULL,NULL,0,92
519141,"Pomeranz, Drew",2020,SD,L,323,94.6,2474,0.795665635,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,84.1,2114,0.204334365,NULL,NULL,0,73
519144,"Porcello, Rick",2020,NYM,R,983,91.6,2299,0.104781282,90.1,2146,0.426246185,NULL,NULL,0,86.2,2359,0.291963377,81.8,1682,0.126144456,74.9,2588,0.0508647,NULL,NULL,0,261
519151,"Pressly, Ryan",2020,HOU,R,353,94.6,2533,0.371104816,NULL,NULL,0,NULL,NULL,0,88.9,2766,0.419263456,NULL,NULL,0,81.3,3240,0.209631728,NULL,NULL,0,91
519293,"Smith, Will",2020,ATL,L,252,92.6,2260,0.452380952,NULL,NULL,0,NULL,NULL,0,81.6,2340,0.468253968,NULL,NULL,0,77.6,2076,0.079365079,NULL,NULL,0,62
519326,"Strickland, Hunter",2020,NYM,R,61,95.6,2370,0.508196721,92.9,2252,0.049180328,NULL,NULL,0,84,2739,0.409836066,89.7,2144,0.032786885,NULL,NULL,0,NULL,NULL,0,16
519381,"Venditte, Pat",2020,MIA,S,55,86.1,2501,0.166666667,87.3,2431,0.074074074,80,2630,0.240740741,72.4,2951,0.296296296,67.7,2818,0.037037037,71.5,3105,0.185185185,NULL,NULL,0,15
519393,"Walden, Marcus",2020,BOS,R,285,92.4,2056,0.129824561,92.7,2013,0.256140351,89.9,2219,0.396491228,84.7,2199,0.21754386,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,71
519443,"Workman, Brandon",2020,PHI,R,395,92.5,2114,0.263291139,NULL,NULL,0,87.5,2156,0.341772152,NULL,NULL,0,NULL,NULL,0,79.2,2583,0.394936709,NULL,NULL,0,101
519455,"Zimmermann, Jordan",2020,DET,R,108,89.4,2331,0.305555556,89.4,2188,0.231481481,NULL,NULL,0,85.2,2348,0.305555556,85.2,1615,0.055555556,80,2404,0.101851852,NULL,NULL,0,28
520980,"Báez, Pedro",2020,LAD,R,306,94.4,2226,0.421568627,NULL,NULL,0,NULL,NULL,0,87.1,1683,0.218954248,86.8,1917,0.359477124,NULL,NULL,0,NULL,NULL,0,70
521230,"Hendriks, Liam",2020,OAK,R,370,96,2449,0.702702703,NULL,NULL,0,NULL,NULL,0,86.8,2183,0.221621622,90.4,1888,0.005405405,83.9,2255,0.07027027,NULL,NULL,0,92
521655,"Font, Wilmer",2020,TOR,R,368,95,2274,0.54076087,94.3,2186,0.163043478,NULL,NULL,0,86,2241,0.152173913,NULL,NULL,0,76.5,2463,0.086956522,84.6,1407,0.057065217,85
523253,"Forsythe, Logan",2020,MIA,R,27,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,70.4,1557,1,NULL,NULL,0,6
523260,"Kelly, Joe",2020,LAD,R,171,97.3,2245,0.140350877,96.8,2187,0.228070175,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,87.1,3055,0.631578947,NULL,NULL,0,42
527048,"Pérez, Martín",2020,BOS,L,1033,92.2,2049,0.151016457,91.9,1951,0.177153921,88.8,2180,0.320425944,NULL,NULL,0,83.7,1704,0.25750242,77.7,2521,0.093901258,NULL,NULL,0,262
527054,"Teheran, Julio",2020,LAA,R,572,89.2,2330,0.258741259,88.7,2216,0.344405594,NULL,NULL,0,80.9,2590,0.190559441,82,1681,0.111888112,72.3,2676,0.094405594,NULL,NULL,0,149
528748,"Castellanos, Humberto",2020,HOU,R,207,90.2,2066,0.31884058,89.3,1918,0.188405797,NULL,NULL,0,86.6,1953,0.09178744,82.8,1356,0.140096618,78.3,2217,0.260869565,NULL,NULL,0,51
532077,"Osuna, Roberto",2020,HOU,R,55,94.2,2393,0.363636364,95.1,2426,0.090909091,91,2475,0.163636364,88.1,2537,0.2,80.8,1779,0.181818182,NULL,NULL,0,NULL,NULL,0,16
533167,"Shoemaker, Matt",2020,TOR,R,446,92.1,2240,0.186098655,91.9,2154,0.255605381,NULL,NULL,0,81.4,2058,0.183856502,NULL,NULL,0,75.4,1984,0.049327354,85.4,1231,0.325112108,115
